bayes_AR_index_mean,bayes_AR_index_sd,bayes_AR_index_ci95_width,bayes_C0_brain_mean,bayes_C0_brain_sd,bayes_C0_brain_ci95_width,bayes_R_csf_mean,bayes_R_csf_sd,bayes_R_csf_ci95_width,bayes_k_bbb_mean,bayes_k_bbb_sd,bayes_k_bbb_ci95_width,bayes_k_edema_clear_mean,bayes_k_edema_clear_sd,bayes_k_edema_clear_ci95_width,bayes_param_uncertainty_index,bayes_ar_deviation_from_prior,bayes_compliance_recovery_ratio,bayes_bbb_edema_ratio
0.16666666666666663,0.45,1.764,0.6996266666666667,0.5,1.96,8.8,10.0,39.2,0.009166666666666667,0.15,0.588,0.018740000000000003,0.05,0.196,2.23,1.3333333333333335,0.0795030303030303,0.48914976876556376
0.25,0.45,1.764,0.6292800000000001,0.5,1.96,8.8,10.0,39.2,0.013750000000000002,0.15,0.588,0.01748,0.05,0.196,2.23,1.0,0.07150909090909091,0.7866132723112129
0.4166666667750393,0.45,1.764,0.8067556988406046,0.20365064151737192,0.7983105147480979,10.079462927086242,1.4307808343802437,5.608660870770556,0.009201914033390332,0.04646662294631177,0.18214916194954214,0.0010000000142110972,0.0002,0.000784,0.4262196197687856,0.3333333328998429,0.08003955217421693,9.20191390262104
0.41666666666666663,0.45,1.764,0.5806666666666667,0.5,1.96,10.4,10.0,39.2,0.027083333333333338,0.15,0.588,0.01742,0.05,0.196,2.23,0.3333333333333335,0.05583333333333333,1.554726368159204
0.25,0.45,1.764,0.7200000000000001,0.5,1.96,8.8,10.0,39.2,0.013750000000000002,0.15,0.588,0.02,0.05,0.196,2.23,1.0,0.08181818181818182,0.6875000000000001
0.33333333333333337,0.45,1.764,0.6330133333333334,0.5,1.96,8.8,10.0,39.2,0.018333333333333333,0.15,0.588,0.018260000000000002,0.05,0.196,2.23,0.6666666666666665,0.07193333333333334,1.004016064257028
0.2995690210027271,0.45,1.764,0.7895130297732151,0.22667981399874423,0.8885848708750774,10.118989254871462,1.4558820991279493,5.707057828581561,0.010876034608312058,0.047057625979495754,0.18446589383962336,0.0010000000053273699,0.0002,0.000784,0.43596390782123784,0.8017239159890917,0.07802291413573045,10.876034550371399
0.16666666666666663,0.45,1.764,0.7265066666666666,0.5,1.96,12.0,10.0,39.2,0.0125,0.15,0.588,0.01946,0.05,0.196,2.23,1.3333333333333335,0.06054222222222222,0.6423432682425488
0.41666666666666663,0.45,1.764,0.6346666666666666,0.5,1.96,10.4,10.0,39.2,0.027083333333333338,0.15,0.588,0.019039999999999998,0.05,0.196,2.23,0.3333333333333335,0.061025641025641016,1.422443977591037
0.41666666677445596,0.45,1.764,0.8110532915345884,0.23123672216979482,0.9064479509055957,10.125819771108352,1.480108471611161,5.802025208715751,0.009228823127066936,0.04725494865699366,0.18523939873541515,0.0010000000161397768,0.0002,0.000784,0.44176002848758983,0.33333333290217615,0.08009754369209082,9.228822978115792
0.25,0.45,1.764,0.6962400000000001,0.5,1.96,12.0,10.0,39.2,0.018750000000000003,0.15,0.588,0.01934,0.05,0.196,2.23,1.0,0.05802000000000001,0.9694932781799381
0.2500000001222714,0.45,1.764,0.7614522721542023,0.22068761592853853,0.865095454439871,10.027322550526097,1.5313997791739258,6.003087134361789,0.012805293100314691,0.046001072391337695,0.18032420377404376,0.001000000007378373,0.0002,0.000784,0.4496576934987604,0.9999999995109143,0.07593774592543168,12.805293005832462
0.347623004445455,0.45,1.764,0.7739901803667897,0.24399041393639972,0.9564424226306869,8.648067196192645,1.4578304372934474,5.714695314190314,0.010027510631063375,0.04779458992124172,0.18735479249126755,0.0010000000083932319,0.0002,0.000784,0.4399630882302178,0.6095079822181799,0.0894986316373146,10.027510546900153
0.1,0.45,1.764,0.75648,0.5,1.96,8.8,10.0,39.2,0.005500000000000001,0.15,0.588,0.0197,0.05,0.196,2.23,1.6,0.08596363636363637,0.27918781725888336
0.2995690210027271,0.45,1.764,0.7940271499019756,0.24998532215656566,0.9799424628537373,10.968811087057267,1.5842014892378888,6.210069837812524,0.014154713545498453,0.048117515492038423,0.1886206607287906,0.0010000000065254568,0.0002,0.000784,0.4665008653772986,0.8017239159890917,0.07238953644109106,14.154713453132482
0.16666666677015768,0.45,1.764,0.8135100110318151,0.22972683934905858,0.9005292102483096,8.558735401358206,1.377859923701508,5.401210900909911,0.00616981176069386,0.04774244249123053,0.18715037456562367,0.0010000000048246496,0.0002,0.000784,0.4211058411083594,1.3333333329193693,0.09505025834806358,6.16981173092668
0.33290235435680343,0.45,1.764,0.8015030816512199,0.23832296270058545,0.934226013786295,10.944297258737874,1.4585972734220902,5.717701311814594,0.012200338240417018,0.046169701885728005,0.18098523139205377,0.001000000005927815,0.0002,0.000784,0.4386579876016808,0.6683905825727863,0.07323476900367483,12.200338168095671
0.25,0.45,1.764,0.6768000000000001,0.5,1.96,12.0,10.0,39.2,0.018750000000000003,0.15,0.588,0.0188,0.05,0.196,2.23,1.0,0.056400000000000006,0.997340425531915
0.33333333333333337,0.45,1.764,0.6829333333333334,0.5,1.96,8.8,10.0,39.2,0.018333333333333333,0.15,0.588,0.0197,0.05,0.196,2.23,0.6666666666666665,0.07760606060606061,0.9306260575296109
0.16666666666666663,0.45,1.764,0.6929066666666667,0.5,1.96,11.2,10.0,39.2,0.011666666666666665,0.15,0.588,0.01856,0.05,0.196,2.23,1.3333333333333335,0.061866666666666674,0.6285919540229884
0.34762300445991917,0.45,1.764,0.8020010440668761,0.2377303318896145,0.9319029010072889,8.601199298309071,1.3921115819006398,5.457077401050507,0.007254701264666434,0.04783604579328927,0.18751729950969392,0.0010000000041327718,0.0002,0.000784,0.4255755919167087,0.6095079821603233,0.09324293232276844,7.2547012346844095
0.16666666666666663,0.45,1.764,0.6749866666666667,0.5,1.96,10.4,10.0,39.2,0.010833333333333334,0.15,0.588,0.018080000000000002,0.05,0.196,2.23,1.3333333333333335,0.0649025641025641,0.5991887905604719
0.10000000010322482,0.45,1.764,0.8055486167342552,0.24467688856914613,0.9591334031910528,8.52327718753177,1.4150972228691754,5.547181113647167,0.006723555306030329,0.047881878684693575,0.1876969644439988,0.0010000000093599824,0.0002,0.000784,0.43157119802460303,1.5999999995871006,0.09451160615926554,6.7235552430979695
0.5142896711300425,0.45,1.764,0.8048114888911624,0.229163719685747,0.8983217811681282,10.87577818785572,1.5146757648246898,5.937528998112784,0.011424248949255584,0.04702627702920162,0.18434300595447034,0.0010000000000000005,0.0002,0.000784,0.4482131523079277,0.057158684520170144,0.07400035886993754,11.424248949255578
0.5833333334542823,0.45,1.764,0.8012253856245498,0.22742016589097022,0.8914870502926032,8.561248190474972,1.3749247926529793,5.389705187199679,0.007145162459994791,0.047831982254514904,0.18750137043769843,0.0010000000060555573,0.0002,0.000784,0.4200753881596929,0.33333333381712915,0.0935874498435839,7.14516241672685
0.5488115022325544,0.45,1.764,0.7406453126476922,0.23447829554728808,0.9191549185453692,11.59193144528636,1.5767133272538514,6.180716242835097,0.018838991256355693,0.04635696491730339,0.18171930247582926,0.0010000000056616279,0.0002,0.000784,0.46154971754368856,0.19524600893021749,0.06389317570963221,18.838991149696337
0.1,0.45,1.764,0.72192,0.5,1.96,8.8,10.0,39.2,0.005500000000000001,0.15,0.588,0.0188,0.05,0.196,2.23,1.6,0.08203636363636363,0.29255319148936176
0.1,0.45,1.764,0.724224,0.5,1.96,11.2,10.0,39.2,0.007000000000000001,0.15,0.588,0.01886,0.05,0.196,2.23,1.6,0.06466285714285715,0.37115588547189826
0.1,0.45,1.764,0.73344,0.5,1.96,10.4,10.0,39.2,0.0065000000000000014,0.15,0.588,0.0191,0.05,0.196,2.23,1.6,0.07052307692307692,0.34031413612565453
0.5488115022891847,0.45,1.764,0.7994916915030394,0.23672122650800678,0.9279472079113865,8.601462534983224,1.400272812815888,5.489069426238281,0.007340223123161784,0.047941507479251015,0.18793070931866399,0.0010000000077850812,0.0002,0.000784,0.4270271093606291,0.19524600915673895,0.09294834317436212,7.340223066017551
0.5000000001077787,0.45,1.764,0.8098691585833305,0.24047411328153773,0.9426585240636278,10.123866039908725,1.5009667636656947,5.883789713569523,0.009503582028896973,0.04751300207853491,0.18625096814785685,0.0010000000030000475,0.0002,0.000784,0.44783077580515346,4.311146994950832e-10,0.0799960366317364,9.503582000385776
0.1,0.45,1.764,0.751872,0.5,1.96,8.8,10.0,39.2,0.005500000000000001,0.15,0.588,0.01958,0.05,0.196,2.23,1.6,0.08543999999999999,0.28089887640449446
0.25,0.45,1.764,0.7027200000000001,0.5,1.96,8.8,10.0,39.2,0.013750000000000002,0.15,0.588,0.01952,0.05,0.196,2.23,1.0,0.07985454545454546,0.7044057377049181
0.16666666677404116,0.45,1.764,0.8037701884039039,0.24910201609802476,0.976479903104257,10.03965220779598,1.5155978581549714,5.941143603967488,0.009540944557909268,0.047125021756624176,0.18473008528596677,0.0010000000113862258,0.0002,0.000784,0.45240497920192413,1.3333333329038353,0.0800595649896877,9.54094444927392
0.2995690210027271,0.45,1.764,0.8074786113388098,0.2491414281076743,0.9766343981820833,10.249738296113398,1.5428382833345982,6.0479260706716245,0.01095877003585053,0.04830087001261205,0.18933941044943925,0.0010000000046042619,0.0002,0.000784,0.45809611629097685,0.8017239159890917,0.07878041253453251,10.958769985393484
0.216235687683457,0.45,1.764,0.7786681933685353,0.22531951239258302,0.8832524885789255,8.526281206712973,1.345099037128109,5.272788225542188,0.008718856084812873,0.04720001449857587,0.1850240568344174,0.0010000000007519296,0.0002,0.000784,0.4135637128038536,1.135057249266172,0.09132565235538663,8.718856078256907
0.166666666773923,0.45,1.764,0.8008696032223993,0.24984334180247603,0.979385899865706,10.044847799753997,1.5323156257697295,6.006677253017339,0.009733114779089816,0.04715086116286758,0.1848313757584409,0.0010000000041616155,0.0002,0.000784,0.4559019657470146,1.333333332904308,0.07972939154359442,9.733114738584336
0.1,0.45,1.764,0.726528,0.5,1.96,10.4,10.0,39.2,0.0065000000000000014,0.15,0.588,0.01892,0.05,0.196,2.23,1.6,0.06985846153846154,0.34355179704016925
